Wholesale broiler composite,OT,Retail-wholesale spread for broiler composite,date,Final_Search_4
87.77,174.2746841,86.5046841,2004/5/1,This is the market report for May 2004. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is significantly large. These trends suggest strong industry-wide profitability. Consumers are facing high retail prices for chicken products.
88.58,173.6046828,85.02468281,2004/6/1,This is the market report for June 2004. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is significantly large. These trends suggest strong industry-wide profitability. Consumers are facing high retail prices for chicken products.
86.64,176.1843216,89.54432159,2004/7/1,This is the market report for July 2004. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is significantly large. These trends suggest strong industry-wide profitability. Consumers are facing high retail prices for chicken products.
79.65,177.3598812,97.70988121,2004/8/1,This is the market report for August 2004. Wholesale broiler prices are very high. Wholesale prices are showing a steady increase. The retail-wholesale spread is very wide. The spread has been gradually widening. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
69.21,178.279077,109.069077,2004/9/1,This is the market report for September 2004. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is considerably large. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
64.57,178.8782511,114.3082511,2004/10/1,This is the market report for October 2004. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is significantly large. These trends suggest strong industry-wide profitability. Consumers are facing high retail prices for chicken products.
60.25,173.3439361,113.0939361,2004/11/1,This is the market report for November 2004. Wholesale broiler prices are very high. Wholesale prices are showing a steady increase. The retail-wholesale spread is very wide. The spread has been gradually widening. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
62.07,175.3324805,113.2624805,2004/12/1,"This is the market report for December 2004. Wholesale broiler prices are very low. Wholesale prices are showing a steady increase throughout the period. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong industry-wide profitability, especially benefiting retailers. Consumers are likely facing significantly higher retail prices for chicken products."
67.56,171.93,104.37,2005/1/1,"This is the market report for January 2005. Wholesale broiler prices are at very low levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread appears to be maintaining a consistent width. These trends suggest strong industry-wide profitability, especially benefiting retailers. Consumers are likely facing significantly higher retail prices for chicken products."
70.9,173.39,102.49,2005/2/1,This is the market report for February 2005. Wholesale broiler prices are very high. Wholesale prices show a consistent upward trend over the period. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is rapidly widening. These trends suggest strong industry-wide profitability. Consumers are likely experiencing significant increases in chicken prices at grocery stores.
69.59,172.09,102.5,2005/3/1,"This is the market report for March 2005. Wholesale broiler prices are at very low levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread has been stable during this period. These trends suggest strong industry-wide profitability, benefiting the retailer side markedly. Consumers are likely facing significantly higher retail prices for chicken products."
68.73,173.02,104.29,2005/4/1,"This is the market report for April 2005. Wholesale broiler prices are at very low levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread has been stable during this period. These trends suggest strong industry-wide profitability, benefiting the retailer side markedly. Consumers are likely facing significantly higher retail prices for chicken products."
70.26,172.26,102.0,2005/5/1,This is the market report for May 2005. Wholesale broiler prices are very high. Wholesale prices show a stable trend. The retail-wholesale spread is very wide. The spread shows a stable condition during this period. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher prices for poultry products.
71.17,174.35,103.18,2005/6/1,This is the market report for June 2005. Wholesale broiler prices are very high. Wholesale prices show a consistent upward trend over the period. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is rapidly widening. These trends suggest strong industry-wide profitability. Consumers are likely experiencing significant increases in chicken prices at grocery stores.
71.77,173.04,101.27,2005/7/1,This is the market report for July 2005. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread appears to be maintaining a consistent level. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
70.53,174.34,103.81,2005/8/1,This is the market report for August 2005. Wholesale broiler prices are very high. Wholesale prices show a consistent upward trend throughout the month. The retail-wholesale spread is extremely wide. The spread has been rapidly widening over the period. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
73.7,177.52,103.82,2005/9/1,This is the market report for September 2005. Wholesale broiler prices are at very low levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread between retail and wholesale prices has remained stable. These trends suggest strong retailer profitability at the expense of producer margins. Consumers are likely facing significantly higher prices at retail despite low wholesale prices.
65.43,175.5,110.07,2005/10/1,This is the market report for October 2005. Wholesale broiler prices are very high. Wholesale prices show a consistent upward trend over the period. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is rapidly widening. These trends suggest strong industry-wide profitability. Consumers are likely experiencing significant increases in chicken prices at grocery stores.
58.02,178.21,120.19,2005/11/1,This is the market report for November 2005. Wholesale broiler prices are very high. Wholesale prices show a consistent upward trend throughout the month. The retail-wholesale spread is extremely wide. The spread has been rapidly widening over the period. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
54.62,173.18,118.56,2005/12/1,This is the market report for December 2005. Wholesale broiler prices are very high. Wholesale prices show a consistent upward trend over the period. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices has been widening. These trends suggest strong industry-wide profitability. Consumers are likely experiencing significantly higher retail prices for chicken products.
54.89816716,169.5240467,114.6258795,2006/1/1,This is the market report for January 2006. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong retailer profitability and pressure on producers. Consumers are likely facing unusually high retail prices for chicken products despite lower wholesale prices.
53.18150794,154.1487508,100.9672429,2006/2/1,This is the market report for February 2006. Wholesale broiler prices are at very high levels. Wholesale prices show significant stability throughout the month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
48.83509032,163.4698261,114.6347358,2006/3/1,This is the market report for March 2006. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation during this period. The retail-wholesale spread is very wide. The spread has been fluctuating noticeably. These trends suggest strong retailer profitability at the expense of producers. Consumers are facing high retail prices despite the very low wholesale prices.
48.98767598,164.4239379,115.4362619,2006/4/1,This is the market report for April 2006. Wholesale broiler prices are at very high levels. Wholesale prices show significant stability throughout the month. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is considered stable. These market conditions indicate strong industry-wide profitability. Consumers are likely facing significantly higher prices for chicken products at retail outlets.
53.3669066,151.5207012,98.1537946,2006/5/1,This is the market report for May 2006. Wholesale broiler prices are at very high levels. Wholesale prices show significant stability throughout the month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are experiencing substantially higher retail prices for chicken products.
57.75349416,149.5857604,91.83226624,2006/6/1,"This is the market report for June 2006. Wholesale broiler prices are at very high levels. Wholesale prices show significant stability throughout the month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is considered stable. These trends suggest strong industry-wide profitability, benefiting both producers and retailers. Consumers are likely facing substantial retail prices for chicken products."
59.21798642,153.3753634,94.15737698,2006/7/1,"This is the market report for July 2006. Wholesale broiler prices are very low. Wholesale prices are showing a significant decline. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong retailer profitability but pressure on producer margins. Consumers are facing high retail prices for chicken products, despite the lower wholesale prices."
63.5507227,156.648016,93.0972933,2006/8/1,"This is the market report for August 2006. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, less so for producers. Consumers are facing significantly higher prices at retail despite low wholesale prices."
63.54795314,153.9879392,90.43998606,2006/9/1,This is the market report for September 2006. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong retailer profitability and pressure on producers. Consumers are likely facing unusually high retail prices for chicken products despite lower wholesale prices.
56.63776698,154.7133196,98.07555262,2006/10/1,This is the market report for October 2006. Wholesale broiler prices are at very high levels. Wholesale prices show significant stability throughout the month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
54.66394772,156.9072168,102.2432691,2006/11/1,This is the market report for November 2006. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation within the month. The retail-wholesale spread is very wide. The spread has been fluctuating noticeably. These trends suggest strong retailer profitability at the expense of producers. Consumers are facing high retail prices despite the very low wholesale prices.
60.69173094,156.4838386,95.79210766,2006/12/1,This is the market report for December 2006. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation within the month. The retail-wholesale spread is very wide. The spread has been fluctuating noticeably throughout the month. These trends suggest strong retailer profitability at the expense of producer margins. Consumers are likely facing substantial retail prices for chicken products despite lower wholesale costs.
67.59721172,154.1575298,86.56031808,2007/1/1,This is the market report for January 2007. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong retailer profitability and pressure on producers. Consumers are likely facing unusually high retail prices for chicken products despite lower wholesale prices.
74.31942428,161.4163292,87.09690492,2007/2/1,This is the market report for February 2007. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong retailer profitability and pressure on producers. Consumers are likely facing unusually high retail prices for chicken products despite lower wholesale prices.
77.36929086,162.1404408,84.77114994,2007/3/1,This is the market report for March 2007. Wholesale broiler prices are at very high levels. Wholesale prices show significant stability throughout the month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are likely facing high retail prices for chicken products.
79.4653863,165.1371132,85.6717269,2007/4/1,This is the market report for April 2007. Wholesale broiler prices are at very low levels. Wholesale prices show significant downward trends. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong retailer profitability and pressure on producers. Consumers are likely seeing increased retail prices despite the dropping wholesale costs.
83.3813916,165.6846044,82.3032128,2007/5/1,"This is the market report for May 2007. Wholesale broiler prices are at very low levels. Wholesale prices show significant stability throughout the month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, while producers may be experiencing pressure on margins. Consumers are likely facing significantly higher retail prices for chicken products compared to the wholesale prices."
82.52330632,165.2659174,82.74261108,2007/6/1,This is the market report for June 2007. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong retailer profitability and pressure on producers. Consumers are likely facing unusually high retail prices despite low wholesale costs.
81.6803329,170.139357,88.4590241,2007/7/1,This is the market report for July 2007. Wholesale broiler prices are at moderate levels. Wholesale prices are showing slight fluctuations. The retail-wholesale spread is very wide. The spread has remained consistently wide. These trends suggest strong retailer profitability. Consumers are facing significantly higher retail prices for chicken products.
81.3986971,167.351711,85.9530139,2007/8/1,This is the market report for August 2007. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly widening. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
77.50753444,166.6265962,89.11906176,2007/9/1,This is the market report for September 2007. Wholesale broiler prices are at very high levels. Wholesale prices show significant stability throughout the month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are likely facing high retail prices for chicken products.
68.16195838,165.1841226,97.02216422,2007/10/1,This is the market report for October 2007. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong retailer profitability and pressure on producers. Consumers are likely facing unusually high retail prices for chicken products despite lower wholesale prices.
71.72536468,168.944759,97.21939432,2007/11/1,This is the market report for November 2007. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
69.55171616,169.28747,99.73575384,2007/12/1,"This is the market report for December 2007. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
72.96069574,169.4171036,96.45640786,2008/1/1,This is the market report for January 2008. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong retailer profitability and pressure on producers. Consumers are likely facing unusually high retail prices for chicken products despite lower wholesale prices.
75.65560762,172.7571058,97.10149818,2008/2/1,This is the market report for February 2008. Wholesale broiler prices are at very high levels. Wholesale prices show significant stability throughout the month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is considered stable. These market conditions suggest strong industry-wide profitability. Consumers are likely facing significantly higher prices for chicken products at retail outlets.
71.75111782,173.168554,101.4174362,2008/3/1,This is the market report for March 2008. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
68.9349185,173.2424176,104.3074991,2008/4/1,This is the market report for April 2008. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation within the month. The retail-wholesale spread is very wide. The spread has been fluctuating noticeably. These trends suggest strong retailer profitability at the expense of producers. Consumers are facing high retail prices despite the very low wholesale prices.
73.12473514,174.1240584,100.9993233,2008/5/1,This is the market report for May 2008. Wholesale broiler prices are at very low levels. Wholesale prices show significant instability throughout the month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is considered stable. These market conditions indicate strong retailer profitability but poor producer margins. Consumers are facing high retail chicken prices despite lower wholesale costs.
72.31191592,176.2918898,103.9799739,2008/6/1,This is the market report for June 2008. Wholesale broiler prices are at very low levels. Wholesale prices show significant fluctuation. The retail-wholesale spread is very wide. The spread has been rapidly widening over the period. These trends suggest strong retailer profitability and pressure on producers. Consumers are likely facing unusually high retail prices for chicken products.
72.69321756,175.511135,102.8179174,2008/7/1,"This is the market report for July 2008. Wholesale broiler prices are very high. Wholesale prices are currently showing a significant upward trend. The retail-wholesale spread is extremely wide. The spread has been rapidly widening over the period. These trends suggest strong industry-wide profitability, especially benefiting retailers. Consumers are likely facing sharply higher prices for chicken products at retail outlets."
71.91577508,174.1379356,102.2221605,2008/8/1,"This is the market report for August 2008. Wholesale broiler prices are at very high levels. Wholesale prices show significant fluctuation. The retail-wholesale spread is extremely wide. The spread has been rapidly widening over the period. These trends suggest strong industry-wide profitability, especially benefiting retailers. Consumers are likely facing sharply higher retail prices for chicken products."
67.58610586,175.6414158,108.0553099,2008/9/1,This is the market report for September 2008. Wholesale broiler prices are at very high levels. Wholesale prices show significant stability throughout the month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
70.24448,174.005199,103.760719,2008/10/1,This is the market report for October 2008. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
69.68308,179.3128816,109.6298016,2008/11/1,"This is the market report for November 2008. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing significantly higher prices at retail compared to the wholesale costs."
67.087072,178.110772,111.0237,2008/12/1,This is the market report for December 2008. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
75.022568,183.6631846,108.6406166,2009/1/1,This is the market report for January 2009. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
75.45672,180.160637,104.703917,2009/2/1,"This is the market report for February 2009. Wholesale broiler prices are at very high levels. Wholesale prices remained relatively stable throughout the month. The retail-wholesale spread is very wide. The spread appears to have maintained stability over the period. These trends suggest strong industry-wide profitability, especially for retailers. Consumers are likely facing significantly higher prices for chicken products at retail outlets."
76.171216,171.5518214,95.3806054,2009/3/1,"This is the market report for March 2009. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
76.919016,181.6935954,104.7745794,2009/4/1,"This is the market report for April 2009. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
80.980736,185.6795232,104.6987872,2009/5/1,This is the market report for May 2009. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
82.590784,182.5495194,99.9587354,2009/6/1,"This is the market report for June 2009. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail compared to the wholesale costs."
79.157272,174.8797508,95.7224788,2009/7/1,"This is the market report for July 2009. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
76.13232,176.9175078,100.7851878,2009/8/1,"This is the market report for August 2009. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are likely facing unusually high retail prices despite the very low wholesale prices."
71.617144,176.0476656,104.4305216,2009/9/1,This is the market report for September 2009. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
70.249048,173.456788,103.20774,2009/10/1,This is the market report for October 2009. Wholesale broiler prices are at very high levels. Wholesale prices demonstrate significant market strength. The retail-wholesale spread is exceptionally wide. The spread indicates a significant advantage for retailers over producers. These trends suggest robust retailer profitability and strong industry-wide margins. Consumers are experiencing substantially higher prices for chicken products at retail locations.
69.789128,174.3157924,104.5266644,2009/11/1,"This is the market report for November 2009. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are likely facing unusually high retail prices despite the very low wholesale prices."
71.877776,174.6797494,102.8019734,2009/12/1,This is the market report for December 2009. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
74.581456,173.0778786,98.4964226,2010/1/1,"This is the market report for January 2010. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing very high retail prices for chicken products, despite low wholesale costs."
73.291648,173.0267814,99.7351334,2010/2/1,"This is the market report for February 2010. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
74.99928,167.803967,92.804687,2010/3/1,"This is the market report for March 2010. Wholesale broiler prices are at very high levels. Wholesale prices demonstrate a continuing high trend. The retail-wholesale spread is extremely wide. The spread has been consistently widening. These trends suggest strong industry-wide profitability, particularly favoring retailers. Consumers are likely facing significantly higher retail prices for chicken products."
75.507752,165.2834544,89.7757024,2010/4/1,This is the market report for Q2 2010. Wholesale broiler prices are at very high levels. Wholesale prices show significant stability throughout the quarter. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
77.23232,175.4540298,98.2217098,2010/5/1,This is the market report for May 2010. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly widening. These trends suggest strong industry-wide profitability. Consumers are likely facing substantially higher retail prices for chicken products.
75.934456,176.6493428,100.7148868,2010/6/1,"This is the market report for June 2010. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail compared to the wholesale costs."
76.296184,178.5128844,102.2167004,2010/7/1,"This is the market report for July 2010. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
78.192768,174.6585698,96.4658018,2010/8/1,This is the market report for August 2010. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
78.134584,178.5718902,100.4373062,2010/9/1,"This is the market report for September 2010. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
72.116304,180.0262006,107.9098966,2010/10/1,This is the market report for October 2010. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
68.60464,181.761359,113.156719,2010/11/1,This is the market report for November 2010. Wholesale broiler prices are at very low levels. Wholesale prices are relatively stable for this period. The retail-wholesale spread is very wide. The spread appears stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products compared to wholesale prices.
66.9352,178.5278312,111.5926312,2010/12/1,"This is the market report for December 2010. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing very high retail prices for chicken products, despite low wholesale costs."
67.284936,175.7709138,108.4859778,2011/1/1,"This is the market report for January 2011. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing significantly higher prices at retail compared to the wholesale costs."
66.385104,177.5734544,111.1883504,2011/2/1,"This is the market report for February 2011. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant throughout the month. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are likely facing unusually high retail prices despite the very low wholesale prices."
71.990432,178.508172,106.51774,2011/3/1,This is the market report for March 2011. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
72.616904,174.4091004,101.7921964,2011/4/1,This is the market report for April 2011. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
72.684168,170.066244,97.382076,2011/5/1,This is the market report for May 2011. Wholesale broiler prices are at very high levels. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
71.800312,175.520283,103.719971,2011/6/1,"This is the market report for June 2011. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable at a high range. These trends suggest strong industry-wide profitability, especially benefiting retailers. Consumers are likely facing significantly higher prices for chicken products at retail outlets."
70.626112,174.0359222,103.4098102,2011/7/1,This is the market report for July 2011. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
72.591744,178.728915,106.137171,2011/8/1,"This is the market report for August 2011. Wholesale broiler prices are at very high levels. Wholesale prices demonstrate a continuing high trend. The retail-wholesale spread is extremely wide. The spread has been consistently widening. These trends suggest strong industry-wide profitability, particularly for retailers. Consumers are likely facing significantly higher prices for chicken products at grocery stores."
73.960392,176.7019294,102.7415374,2011/9/1,This is the market report for September 2011. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
71.185856,180.7178794,109.5320234,2011/10/1,This is the market report for October 2011. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
71.633752,179.334259,107.700507,2011/11/1,This is the market report for November 2011. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
74.73756,179.3153106,104.5777506,2011/12/1,"This is the market report for December 2011. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
81.416632,185.4724593,104.0558273,2012/1/1,This is the market report for January 2012. Wholesale broiler prices are moderate. Wholesale prices are relatively stable. The retail-wholesale spread is very wide. The spread between retail and wholesale prices has been stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
83.149,182.6701335,99.52113353,2012/2/1,"This is the market report for February 2012.  Wholesale broiler prices are very low.  Wholesale prices are relatively stable.  The retail-wholesale spread is very wide.  The spread between retail and wholesale prices has been stable.  These trends suggest strong retailer profitability, potentially at the expense of producers.  Consumers are experiencing substantially higher prices at retail compared to the wholesale costs."
85.888912,190.4202123,104.5313003,2012/3/1,This is the market report for March 2012. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
